Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,EV J1772 Connector Count,EV J1772 Power Output (kW),EV CCS Connector Count,EV CCS Power Output (kW),EV CHAdeMO Connector Count,EV CHAdeMO Power Output (kW),EV J3400 Connector Count,EV J3400 Power Output (kW)
ELEC,Modern Nissan - Concord,967 Concord Pkwy S,,Concord,NC,28027,,704-788-2110,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-8,35.39209,-80.62277,2024-02-12,40066,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,1,50.0,1,50.0,0,
ELEC,Fuccillo Nissan,7447 Blanding Blvd,,Jacksonville,FL,32244,,904-270-9954,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-9,30.212415,-81.736209,2024-02-12,39968,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,0,,1,44.0,0,
ELEC,City of Pasadena - De Lacey Garage,45 De Lacey Ave,,Pasadena,CA,91105,,626-744-7665,E,,Public,24 hours daily; pay lot,,,,,,2.0,,,Non-Networked,,GPS,34.145138,-118.152655,2023-01-10,6506,2023-02-14 15:54:11 UTC,LG,,,1997-08-30,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free; parking fee,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,City of Greenville - Spring Street Garage,316 S Spring St,,Greenville,SC,29601,,864-467-4900,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,200-9,34.849889,-82.397797,2024-10-11,38304,2024-10-11 18:09:31 UTC,LG,,,2011-03-15,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Anchor Nissan,1041 Eddie Dowling Hwy,Route 146,North Smithfield,RI,2896,,401-767-5000,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-8,41.96074,-71.4948,2024-02-12,42016,2024-02-12 15:25:05 UTC,P,,,2011-11-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Fair Oaks - Orangevale - Community Library,11601 Fair Oaks Blvd,,Fair Oaks,CA,95628,,916-264-2700,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,GPS,38.66292,-121.2634,2024-08-15,25491,2024-08-15 19:57:12 UTC,LG,,,2004-06-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Hoselton Nissan,66 Marsh Rd,,East Rochester,NY,14445,,585-385-3560,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-9,43.100001,-77.481422,2024-02-12,44333,2024-02-12 15:25:05 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,University of California - Davis Extension - Lot 80,1441 Research Park Dr,,Davis,CA,95616,,530-752-8277,E,,Public,24 hours daily; parking pass required; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1.0,3.0,,,Non-Networked,,GPS,38.539336,-121.732405,2023-01-10,21673,2023-02-14 15:54:11 UTC,SG,,,2004-06-01,,,,,J1772 NEMA520,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Parking fee,,,,,,,,,,True,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Ann Arbor Nissan,3975 Jackson Rd,,Ann Arbor,MI,48103,,734-663-7770,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,2.0,,Non-Networked,,200-8,42.2841,-83.80862,2024-02-12,44287,2024-02-12 15:25:05 UTC,P,,,2011-11-30,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,0,,1,44.0,0,
ELEC,Pedder Nissan,200 Carriage Cir,,Hemet,CA,92545,,951-766-1446,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-9,33.741163,-117.031718,2024-02-12,39902,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,1,,0,,0,,0,
ELEC,City of Seattle - Seattle Center,516 Harrison St,Located in the 5th Ave Garage,Seattle,WA,98109,,206-684-7340,E,,Public - Credit card at all times,24 hours daily; parking fee,A D M V,,,,,6.0,,,Non-Networked,,200-8,47.622085,-122.347124,2024-11-06,44159,2024-11-06 19:40:58 UTC,LG,,,2011-12-01,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Garden Grove Nissan,9222 Trask Ave,,Garden Grove,CA,92844,,888-720-5391,E,,Public - Call ahead,Dealership business hours,,,,,,2.0,1.0,,Non-Networked,,200-9,33.766376,-117.968337,2024-02-12,39895,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,THOMSON REUTERS EAGAN CAMPUS,610 Opperman Dr,,Eagan,MN,55123,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.825192,-93.112679,2024-11-10,43254,2024-11-10 00:58:07 UTC,,,,2012-01-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1,6.5,0,,0,,0,
ELEC,Paul Masse Chevrolet,1111 Taunton Ave,,East Providence,RI,2914,,401-441-6393,E,,Public,Customer use only,,,,,,5.0,,,Non-Networked,,200-9,41.823099,-71.347614,2023-11-09,42423,2024-01-31 22:07:01 UTC,P,,,2011-10-31,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,SOLAR,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Fred Anderson Nissan,4559 Raeford Rd,,Fayetteville,NC,28304,,910-758-2338,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-8,35.04196,-78.95652,2024-02-12,40067,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,0,,1,44.0,0,
ELEC,AutoNation Nissan - Lewisville,1601 S Stemmons Fwy,,Lewisville,TX,75067,,972-420-9500,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-9,33.022937,-96.988337,2024-02-12,39738,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Los Angeles Convention Center,1201 S Figueroa St,West hall and South hall,Los Angeles,CA,90015,,213-741-1151,E,,Public,5:30am-9pm; pay lot,,,,,,7.0,,,Non-Networked,,GPS,34.040539,-118.271387,2023-01-10,1523,2023-02-14 15:54:11 UTC,P,,,1995-08-30,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free; parking fee,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Passport Nissan - Marlow Heights,5000 Auth Way,,Suitland,MD,20746,,,E,,Public - Call ahead,Dealership business hours; contact 301-423-8400 for more information,,,,,,1.0,1.0,,Non-Networked,,200-8,38.827,-76.92355,2024-02-12,40029,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,1,50.0,1,50.0,0,
ELEC,City of Raleigh - Jaycee Park and Community Center,2401 Wade Ave,,Raleigh,NC,27607,,919-996-3030,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,200-8,35.800443,-78.663445,2023-01-10,42400,2023-02-14 15:54:11 UTC,LG,,,2011-11-14,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Ventura County Air Pollution Control District,669 County Square Dr,,Ventura,CA,93003,,805-645-1400,E,,Public - Limited hours,8am-5pm daily,,,,,,3.0,,,Non-Networked,,GPS,34.268756,-119.2154,2024-05-09,21607,2024-05-09 20:32:20 UTC,LG,,,2012-10-18,,,,,J1772,US,,,,Public - Heures limitées,,public,LIMITED_HOURS,,MUNI_GOV,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Lawson Parking Ramp,10 W 6th St,,St. Paul,MN,55102,,651-224-1931,E,,Public,24 hours daily; pay lot,,,,,,5.0,,,Non-Networked,,200-8,44.946327,-93.095535,2024-08-15,40046,2024-08-15 19:57:12 UTC,LG,,,2011-10-17,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,"$5 per session, customers pay up to $20 for leaving car connected after done charging",,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,King Windward Nissan,45-568 Kamehameha Hwy,,Kaneohe,HI,96744,,808-235-6433,E,,Public - Call ahead,Dealership business hours; open to Nissan Leaf's only,,,,,,1.0,1.0,,Non-Networked,,200-8,21.3993,-157.79918,2024-02-12,39997,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Simmons Rockwell Nissan,224 Colonial Dr,,Horseheads,NY,14845,,,E,,Public - Call ahead,Dealership business hours; contact 607-398-6666 for more information,,,,,,1.0,1.0,,Non-Networked,,200-8,42.16262,-76.86773,2024-02-12,44348,2024-02-12 15:25:05 UTC,P,,,2011-11-30,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,1,50.0,1,50.0,0,
ELEC,University of California - Davis - Quad Parking Structure,6 Howard Way,Quad Structure; Between Russell Blvd & North Quad,Davis,CA,95616,,530-752-8277,E,,Public,24 hours daily; pay lot; parking permit required; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,3.0,7.0,,,Non-Networked,,GPS,38.544538,-121.749713,2023-01-10,33557,2023-02-14 15:54:11 UTC,P,,,2008-12-01,,,,,J1772 NEMA520,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Parking fee,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Central Houston Nissan,2901 S Loop W,,Houston,TX,77054,,713-661-9955,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,4.0,,Non-Networked,,200-8,29.67646,-95.42258,2024-02-12,39727,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,1,50.0,1,50.0,0,
ELEC,Harold Mathews Nissan,185 Highway 76,,Clarksville,TN,37043,,931-552-7555,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-9,36.513006,-87.268667,2024-02-12,39803,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,0,,1,44.0,0,
ELEC,City of Kingsport - Parking Garage,215 W Center St,,Kingsport,TN,37660,,423-229-9309,E,,Public - Call ahead,24 hours daily,,,,,,8.0,,,Non-Networked,,200-9,36.547921,-82.56179,2022-09-14,41483,2023-02-14 15:54:11 UTC,LG,,,2011-07-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,TAC PW PARKING A ST GARAGE 01,110 S 10th St,"2nd Floor, Tacoma Pkg Garage @ 110 S 10th",Tacoma,WA,98402,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.253809,-122.437429,2024-11-10,43804,2024-11-10 00:58:54 UTC,,,,2012-01-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1,6.5,0,,0,,0,
ELEC,Sheraton Waikiki,2255 Kalakaua Avenue,,Honolulu,HI,96815,,855-885-9571,E,,Public,,,,,,,6.0,,,OpConnect,http://www.opconnect.com/,GPS,21.2782458,-157.8320917,2024-11-10,41987,2024-11-10 03:22:06 UTC,,,,2011-10-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1,7.7,0,,0,,0,
ELEC,Nissan of Tustin,30 Auto Center Dr,,Tustin,CA,92782,,714-669-8282,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-8,33.72487,-117.79896,2024-02-12,39952,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,0,,1,50.0,1,50.0,0,
ELEC,Mission Trail Baptist Hospital,3333 Research Plaza,Located in the main parking lot,San Antonio,TX,78235,,210-297-3000,E,,Public,24 hours daily,,,,,,6.0,,,Non-Networked,,200-8,29.343808,-98.436931,2023-08-10,41941,2024-01-31 22:07:01 UTC,P,,,2011-11-15,,,,,J1772,US,,,,Public,,public,,,HOSPITAL,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,2,,0,,0,,0,
ELEC,AutoNation Nissan - Kendall,17305 S Dixie Hwy,,Palmetto Bay,FL,33157,,305-259-2600,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-9,25.609391,-80.348241,2024-02-12,39973,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Pine Belt Automotive,229 Route 37 E,,Toms River,NJ,8753,,732-349-3030,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-9,39.961373,-74.180868,2024-02-12,45696,2024-02-12 15:25:05 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,1,,0,,0,,0,
ELEC,Nissan of Fort Worth,3451 W Loop 820 S,,Fort Worth,TX,76116,,817-560-9000,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-8,32.72158,-97.47838,2024-02-12,39723,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,0,,1,44.0,0,
ELEC,PIE AE PUBDITTMAR2,1009 W Dittmar Rd,,Austin,TX,78745,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.18534,-97.801184,2024-11-10,41266,2024-11-10 01:04:16 UTC,,,,2011-09-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1,6.5,0,,0,,0,
ELEC,CITY OF REDMOND MOC #1 PUBLIC,18080 NE 76th St,,Redmond,WA,98052,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.672359,-122.099034,2024-11-10,38966,2024-11-10 00:45:39 UTC,,,,2011-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1,6.5,0,,0,,0,
ELEC,Lake Casitas Municipal Water District - Recreational Area,Casitas Pass Rd & Baldwin Rd,Baldwin Road/Casitas Pass Road,Oak View,CA,93022,,805-649-2233,E,,Public - Call ahead,8am-5pm daily,,,,,,1.0,,,Non-Networked,,GPS,34.418322,-119.3368,2024-07-11,21566,2024-07-11 19:05:43 UTC,P,,,2002-05-30,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,PARK,,,,,,,$20 parking fee,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Solano Community College,4000 Suisun Valley Rd,,Fairfield,CA,94534,,707-449-5424,E,,Public,24 hours daily,,,,,,3.0,,1 SP Inductive,Non-Networked,,GPS,38.23723,-122.123,2024-07-11,27329,2024-07-11 19:05:43 UTC,LG,,,2005-07-15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,0,,0,,0,,0,
ELEC,Nissan South Union City,4080 Jonesboro Rd,,Union City,GA,30291,,,E,,Public - Call ahead,Dealership business hours; contact 770-964-4900 for more information,,,,,,1.0,1.0,,Non-Networked,,200-8,33.56458,-84.52177,2024-02-12,39993,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Serafini Nissan-Volvo,3101 Vestal Pkwy E,,Vestal,NY,13850,,607-729-3511,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-9,42.095812,-76.003703,2024-02-12,44204,2024-02-12 15:25:05 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Ed Hicks Nissan,3000 S Padre Island Dr,,Corpus Christi,TX,78415,,361-854-1955,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-9,27.73082,-97.416019,2024-02-12,39717,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,CITY OF GR MGR GOV CENTER RAMP,300 Monroe Ave NW,NE corner parking garage near Ottawa Ave entrance/exit,Grand Rapids,MI,49503,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.969202,-85.670457,2024-11-10,42719,2024-11-10 00:59:10 UTC,,,,2011-12-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1,6.5,0,,0,,0,
ELEC,Pomoco Nissan - Hampton,1134 W Mercury Blvd,,Hampton,VA,23666,,757-838-6111,E,,Public - Call ahead,Dealership business hours,,,,,,2.0,1.0,,Non-Networked,,200-8,37.04249,-76.38833,2024-02-12,39768,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Superior Nissan,3372 N College Ave,,Fayetteville,AR,72703,,479-442-4251,E,,Public - Call ahead,Dealership business hours,,,,,,2.0,,,Non-Networked,,200-8,36.11277,-94.14429,2024-02-12,44385,2024-02-12 15:25:05 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,WHOLE FOODS MKT OKCWESTERN 2,6001 N Western Ave,,Oklahoma City,OK,73118,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1.0,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.533862,-97.531053,2024-11-10,43022,2024-11-10 00:33:38 UTC,,,,2012-01-15,,,,,J1772 NEMA515,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,0,,0,,0,,0,
ELEC,Denver International Airport - Canopy Airport Parking,8100 Tower Rd,Located in the indoor valet and covered self-parking,Commerce City,CO,80022,,303-574-9800,E,,Public,24 hours daily; pay lot,,,,,18.0,9.0,1.0,,Non-Networked,,GPS,39.843886,-104.771138,2024-01-09,38522,2024-01-31 22:07:01 UTC,P,,,2010-10-19,,,,,CHADEMO J1772 NEMA515,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Snohomish County - Evergreen Fairgrounds,14405 179th Ave SE,,Monroe,WA,98272,,425-388-6619,E,,Public,8am-5pm M-F,,,,,,2.0,,,Non-Networked,,200-9,47.868914,-121.987449,2023-08-10,45209,2024-01-31 22:07:01 UTC,LG,,,2012-01-20,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Lynn Layton Nissan,2402 Highway 31 S,,Decatur,AL,35601,,256-353-8150,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-8,34.56385,-86.97219,2024-02-12,39851,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,0,,1,44.0,0,
ELEC,Jim Ellis Chevrolet,5900 Peachtree Industrial Blvd,"South of I-285 on west side of Peachtree Industrial Blvd, located near the sales department",Atlanta,GA,30341,,,E,,Public - Call ahead,9am-8pm M-Sat; for Volt use only,,,,,,6.0,1.0,,Non-Networked,,GPS,33.90999,-84.2914,2024-01-09,40790,2024-01-31 22:07:01 UTC,P,,,2011-07-27,,,,,J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,SOLAR,True,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Downey Nissan,7321 Firestone Blvd,,Downey,CA,90241,,562-334-1090,E,,Public - Call ahead,Dealership business hours,,,,,,4.0,2.0,,Non-Networked,,200-8,33.9473,-118.151166,2024-02-12,39884,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Mossy Nissan - Poway,14100 Poway Rd,,Poway,CA,92064,,858-668-3600,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-8,32.95678,-117.02581,2024-02-12,39921,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Country Club Imports,55 Oneida St,,Oneonta,NY,13820,,607-432-2800,E,,Public - Call ahead,Dealership business hours; see service desk for access,,,,,,2.0,2.0,,Non-Networked,,200-8,42.45165,-75.09985,2024-02-12,44176,2024-02-12 15:25:05 UTC,P,,,2011-11-30,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,New London Parking Authority - Water Street Public Parking Garage,160 Water St,Located outside off entrance from Water St and inside upon entering garage,New London,CT,6320,,860-443-1775,E,,Public,Restricted to garage hours; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,2.0,4.0,,1 Conductive 120V,Non-Networked,,GPS,41.355486,-72.093784,2024-04-14,36928,2024-04-14 22:11:34 UTC,LG,,,2013-07-01,,,,,J1772 NEMA520,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,0,,0,,0,
ELEC,Lia Nissan - Enfield,10 Palomba Dr,,Enfield,CT,6082,,860-253-6827,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-9,41.997574,-72.574713,2024-02-12,44431,2024-02-12 15:25:05 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,1,,0,,0,,0,
